"time","PI.I.y","inertia1.phi","spring.phi_rel","spring.w_rel","inertia2.w","integrator.y"
3.784,-0.10005546422646999,1.8363455428086464,0.0010011032247752097,-3.306537690793836e-5,3.507135818297091e-5,4.9963454704035784e-11
3.792,-0.10005941808334078,1.8363459381945886,0.001000862260445529,-2.7354145054603775e-5,8.125362189963928e-6,4.9963454704035784e-11
3.8,-0.10006111981943214,1.8363461083685328,0.0010006635612398915,-2.249306757980242e-5,-1.2216579983615084e-5,4.9963454704035784e-11
3.808,-0.10006105658238318,1.8363461020452385,0.0010005007698447098,-1.837179951145089e-5,-2.7130158285695717e-5,4.9963454704035784e-11
3.816,-0.10005967850121382,1.8363459642375766,0.0010003682865420273,-1.4891295002766703e-5,-3.767297033622056e-5,4.9963454704035784e-11
3.824,-0.10005738672806212,1.836345735060707,0.001000261247311127,-1.1965391378308468e-5,-4.477528499729553e-5,4.9963454704035784e-11
3.832,-0.10005440305447175,1.836345436693842,0.0010001755623852886,-9.513008031869247e-6,-4.907923181002021e-5,4.9963454704035784e-11
3.84,-0.1000510014922229,1.8363450965380868,0.001000107742744257,-7.476742258080244e-6,-5.124158371832532e-5,4.9963454704035784e-11
3.848,-0.10004736161807133,1.8363447325511004,0.0010000547926142037,-5.79914722827367e-6,-5.1754942617757916e-5,4.9963454704035784e-11
3.856,-0.10004359405957107,1.836344355795664,0.0010000140879775979,-4.419624310047125e-6,-5.0987919105185716e-5,4.9963454704035784e-11
3.864,-0.10003984802800682,1.836343981192904,9.9998339876753e-4,-3.2977343842799363e-6,-4.932546025034873e-5,4.9963454704035784e-11
3.872,-0.1000361728441486,1.8363436136748872,9.999609520831036e-4,-2.392451707787325e-6,-4.699015774996253e-5,4.9963454704035784e-11
3.88,-0.10003263770747571,1.8363432601615803,9.99945092941717e-4,-1.6655858874965014e-6,-4.421423435388225e-5,4.9963454704035784e-11
3.888,-0.10002930453969401,1.83634292684518,9.999343604704537e-4,-1.082645962470442e-6,-4.120278329296442e-5,4.9963454704035784e-11
3.896,-0.10002616662129288,1.8363426130537113,9.999278892321162e-4,-6.257543827996338e-7,-3.80328971544205e-5,4.9963454704035784e-11
3.904,-0.10002326146638241,1.8363423225386055,9.99924584042153e-4,-2.6873578647967213e-7,-3.48492669846203e-5,4.9963454704035784e-11
3.912,-0.10002059374600053,1.8363420557669674,9.999237009236622e-4,6.1249041693040044e-9,-3.172695224971547e-5,4.9963454704035784e-11
3.92,-0.10001815113960402,1.8363418115067376,9.99924724385707e-4,2.1175502408081286e-7,-2.869925236697651e-5,4.9963454704035784e-11
3.928,-0.10001593901968635,1.8363415902951543,9.999270871062567e-4,3.590452228053021e-7,-2.582849628392165e-5,4.9963454704035784e-11
3.936,-0.10001393926351539,1.8363413903199524,9.99930438580736e-4,4.608895049615037e-7,-2.3122437873217553e-5,4.9963454704035784e-11
3.944,-0.10001214286737611,1.8363412106807528,9.999344493311878e-4,5.260214445789666e-7,-2.060050615643768e-5,4.9963454704035784e-11
3.952,-0.10001054025388952,1.83634105041981,9.99938849377278e-4,5.622771905986385e-7,-1.827531224332366e-5,4.9963454704035784e-11
3.96,-0.10000911038770387,1.836340907433594,9.999434898736626e-4,5.758723172027091e-7,-1.6135675141266173e-5,4.9963454704035784e-11
3.968,-0.10000784543264239,1.836340780938487,9.99948169822375e-4,5.74465064052624e-7,-1.4188239000679728e-5,4.9963454704035784e-11
3.976,-0.10000673085316279,1.8363406694809348,9.99952782516357e-4,5.622621387340513e-7,-1.2425362191426133e-5,4.9963454704035784e-11
3.984,-0.10000575009509949,1.836340571405521,9.999572750006632e-4,5.40861030457115e-7,-1.0833800184566996e-5,4.9963454704035784e-11
3.992,-0.10000489509989528,1.8363404859063959,9.999615386494058e-4,5.142387571164946e-7,-9.413977369999223e-6,4.9963454704035784e-11
4,-0.10000414949313693,1.8363404113461148,9.999655743871774e-4,4.836900237039136e-7,-8.145849202793757e-6,4.9963454704035784e-11
4,-0.10000414949313693,1.8363404113461148,9.999655743871774e-4,4.836900237039136e-7,-8.145849202793757e-6,4.9963454704035784e-11
